client_id,ndc,lottery_winner,book_date,cottage,arrival,departure,days,weeks,extra_days,persons,total_days_person,season,nights_w,dayprice_w,weekprice_w,nights_d,dayprice_d,painting_week,discount,discount_euro,early_booking_discount,cottage_total,extra_bed,cleaning,phone,internet,other_charges,final_total,date_deposit_25_perct,deposit_25_perct,date_rest,rest_75_perct,arrival_week_day,departure_week_day
449,0.0,0.0,2019-07-14,Casa Basta,2019-07-14,2019-07-23,9.0,0.0,9.0,5.0,45.0,high,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,1458.0,0.0,60.0,0.0,40.0,0.0,1458.0,2019-07-17,218.7,2019-08-13,1239.3,6.0,1.0
523,0.0,0.0,2019-03-29,Casa Marcanta,2019-05-20,2019-05-27,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,784.0,0.0,60.0,0.0,28.0,0.0,844.0,2019-03-29,211.0,2019-04-16,633.0,0.0,0.0
524,0.0,0.0,2019-04-01,Casa Basta,2019-08-17,2019-08-24,7.0,0.0,7.0,9.0,63.0,high,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,1330.0,0.0,60.0,0.0,28.0,25.0,1415.0,2019-04-01,353.75,2019-07-29,1061.25,5.0,5.0
525,0.0,0.0,2019-04-24,Casa Boa,2019-07-31,2019-08-04,4.0,0.0,4.0,4.0,16.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,544.0,0.0,60.0,0.0,16.0,0.0,604.0,2019-04-24,151.0,2019-07-01,453.0,2.0,6.0
1,0.0,0.0,2019-04-11,Casa Boa,2019-04-11,2019-04-12,1.0,0.0,1.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,112.0,81.0,0.0,11.2,0.0,100.8,0.0,0.0,0.0,60.0,0.0,181.8,2000-01-01,0.0,2019-04-25,181.8,3.0,4.0
204,0.0,0.0,2019-05-05,Casa Marcanta,2019-05-06,2019-05-17,11.0,0.0,11.0,2.0,22.0,mid,0.0,0.0,0.0,0.0,112.0,0.0,0.0,308.0,0.0,924.0,0.0,60.0,0.0,44.0,0.0,984.0,2000-01-01,0.0,2019-05-05,984.0,0.0,4.0
526,0.0,0.0,2019-05-09,Casa Marcanta,2019-08-12,2019-08-24,12.0,0.0,12.0,5.0,60.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,1632.0,0.0,60.0,0.0,48.0,25.0,1692.0,2019-05-09,423.0,2019-07-15,1269.0,0.0,5.0
527,0.0,0.0,2019-05-13,Casa Valorosa,2019-06-22,2019-06-25,3.0,0.0,3.0,2.0,6.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,40.8,0.0,367.2,0.0,60.0,0.0,0.0,0.0,427.2,2000-01-01,0.0,2019-05-13,427.2,5.0,1.0
529,0.0,0.0,2019-06-16,Casa Boa,2019-06-22,2019-06-29,7.0,0.0,7.0,2.0,14.0,high,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,826.0,0.0,60.0,0.0,0.0,0.0,826.0,2019-06-16,123.89999999999999,2019-07-22,702.1,5.0,5.0
530,0.0,0.0,2019-06-10,Casa Valorosa,2019-10-03,2019-10-10,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,0.0,0.0,1158.0,2019-06-10,289.5,2019-09-06,868.5,3.0,3.0
531,0.0,0.0,2019-06-11,Casa Marcanta,2019-07-15,2019-07-24,9.0,0.0,9.0,4.0,36.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,1224.0,0.0,60.0,0.0,32.0,0.0,1284.0,2019-06-11,321.0,2019-06-17,963.0,0.0,2.0
532,0.0,0.0,2019-07-17,Casa Valorosa,2019-08-15,2019-08-22,7.0,0.0,7.0,6.0,42.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,952.0,0.0,60.0,0.0,0.0,0.0,1012.0,2000-01-01,0.0,2019-07-17,1012.0,3.0,3.0
532,0.0,0.0,2019-08-15,Casa Valorosa,2019-08-15,2019-08-22,7.0,0.0,7.0,6.0,42.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,952.0,0.0,60.0,0.0,0.0,-126.69,-1138.69,2000-01-01,0.0,2019-08-16,-1138.69,3.0,3.0
534,0.0,0.0,2019-09-09,Casa Basta,2019-09-23,2019-09-30,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,732.0,0.0,60.0,0.0,0.0,0.0,732.0,2019-09-09,109.8,2019-10-23,622.2,0.0,0.0
535,0.0,0.0,2019-08-20,Casa Valorosa,2019-10-04,2019-10-10,6.0,0.0,7.0,1.0,6.0,mid,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,769.0,2019-08-20,192.25,2019-09-06,576.75,4.0,3.0
536,0.0,0.0,2019-09-04,Casa Marcanta,2019-09-04,2019-09-08,4.0,0.0,4.0,6.0,24.0,mid,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,448.0,0.0,60.0,0.0,0.0,0.0,508.0,2000-01-01,0.0,2019-09-04,507.99,2.0,6.0
537,0.0,0.0,2019-10-08,Casa Valorosa,2019-10-22,2019-10-27,5.0,0.0,5.0,3.0,15.0,mid,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,445.0,0.0,60.0,0.0,0.0,0.0,445.0,2019-10-08,66.75,2019-11-21,378.25,1.0,6.0
214,0.0,0.0,2019-09-17,Casa Marcanta,2020-07-22,2020-08-05,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,190.4,0.0,1713.6,0.0,60.0,0.0,0.0,0.0,1773.6,2019-09-17,443.4,2020-06-24,1330.1999999999998,2.0,2.0
540,0.0,0.0,2019-09-18,Casa Boa,2020-07-22,2020-07-29,7.0,0.0,7.0,3.0,21.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,952.0,0.0,60.0,0.0,0.0,0.0,1012.0,2019-09-18,253.0,2020-06-24,759.0,2.0,2.0
494,0.0,0.0,2016-09-16,Casa Valorosa,2020-07-20,2020-08-03,14.0,0.0,14.0,0.0,0.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,1904.0,0.0,60.0,0.0,0.0,0.0,1964.0,2016-09-16,491.0,2020-06-22,1473.0,0.0,0.0
258,0.0,0.0,2019-09-19,Casa Valorosa,2019-09-19,2019-09-20,1.0,0.0,1.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,112.0,0.0,0.0,11.2,0.0,100.8,0.0,0.0,0.0,60.0,0.0,100.8,2000-01-01,0.0,2019-09-25,100.8,3.0,4.0
541,0.0,0.0,2019-12-12,Casa Basta,2020-07-26,2020-08-12,17.0,0.0,17.0,4.0,68.0,high,0.0,0.0,0.0,0.0,194.0,0.0,0.0,68.0,0.0,3230.0,0.0,60.0,0.0,0.0,0.0,3290.0,2019-12-12,822.5,2020-06-28,2467.5,6.0,2.0
543,0.0,0.0,2019-12-12,Unknown,2020-04-08,2020-04-15,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,769.0,2019-12-12,192.25,2020-03-11,576.75,2.0,2.0
516,0.0,0.0,2019-12-16,Casa Basta,2020-09-30,2020-10-07,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,1538.0,0.0,0.0,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,1538.0,2019-12-16,384.5,2020-09-02,1153.5,2.0,2.0
538,0.0,0.0,2019-12-27,Casa Boa,2019-12-27,2020-01-01,5.0,0.0,5.0,2.0,10.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,680.0,0.0,60.0,0.0,0.0,0.0,740.0,2000-01-01,0.0,2019-12-27,740.0,4.0,2.0
522,0.0,0.0,2019-12-21,Casa Basta,2020-09-30,2020-10-07,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,0.0,0.0,1158.0,2019-12-21,579.0,2020-09-02,579.0,2.0,2.0
535,0.0,0.0,2019-12-27,Unknown,2020-09-30,2020-10-07,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,769.0,2019-12-27,192.25,2019-09-06,576.75,2.0,2.0
539,1.0,0.0,2020-04-20,Casa Basta,2020-04-20,2020-04-27,7.0,0.0,7.0,4.0,28.0,mid,0.0,0.0,0.0,0.0,125.0,0.0,0.0,125.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,750.0,2000-01-01,0.0,2000-01-01,0.0,0.0,0.0
214,0.0,0.0,2019-09-17,Casa Marcanta,2020-07-22,2020-08-05,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,190.4,0.0,1713.6,0.0,60.0,0.0,56.0,0.0,1773.6,2019-09-17,443.4,2020-06-16,1330.1999999999998,2.0,2.0
540,0.0,0.0,2019-09-18,Casa Boa,2020-07-22,2020-07-29,7.0,0.0,7.0,3.0,21.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,952.0,0.0,60.0,0.0,28.0,0.0,1012.0,2019-09-18,253.0,2020-06-24,759.0,2.0,2.0
494,0.0,0.0,2016-09-16,Casa Valorosa,2020-07-19,2020-08-02,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,1904.0,0.0,60.0,0.0,56.0,0.0,1964.0,2016-09-16,491.0,2020-06-21,1473.0,6.0,6.0
497,0.0,0.0,2020-01-08,Casa Boa,2020-01-10,2020-01-17,7.0,0.0,7.0,2.0,14.0,low,0.0,0.0,0.0,0.0,72.0,0.0,0.0,93.6,0.0,410.4,0.0,60.0,0.0,28.0,0.0,410.4,2020-01-08,61.559999999999995,2020-02-13,348.84,4.0,4.0
1,1.0,0.0,2020-03-23,Casa Boa,2020-04-20,2020-05-03,13.0,0.0,13.0,2.0,26.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,145.6,39.0,0.0,1310.4,0.0,60.0,0.0,0.0,0.0,1370.4,2020-03-23,417.5,2000-01-01,0.0,0.0,6.0
1,0.0,0.0,2020-03-23,Casa Boa,2020-09-08,2020-09-30,22.0,0.0,22.0,2.0,44.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,616.0,66.0,0.0,1848.0,0.0,60.0,0.0,0.0,0.0,1908.0,2020-03-23,532.5,2020-08-07,1375.0,1.0,2.0
541,0.0,0.0,2019-12-12,Casa Basta,2020-07-26,2020-08-12,17.0,0.0,17.0,4.0,68.0,high,0.0,0.0,0.0,0.0,194.0,0.0,0.0,68.0,0.0,3230.0,0.0,60.0,0.0,68.0,0.0,3290.0,2019-12-12,822.5,2020-06-26,2467.5,6.0,2.0
542,1.0,0.0,2020-05-06,Casa Marcanta,2020-05-06,2020-05-16,10.0,0.0,10.0,2.0,20.0,mid,0.0,0.0,0.0,0.0,91.0,0.0,0.0,91.0,0.0,819.0,0.0,0.0,0.0,0.0,0.0,819.0,2000-01-01,0.0,2000-01-01,0.0,2.0,5.0
543,0.0,0.0,2019-12-12,Unknown,2020-04-08,2020-04-15,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,769.0,2019-12-12,192.25,2020-03-12,576.75,2.0,2.0
535,0.0,0.0,2019-12-27,Unknown,2020-09-30,2020-10-07,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,769.0,2019-12-27,192.25,2020-08-31,576.75,2.0,2.0
522,0.0,0.0,2019-12-21,Casa Basta,2020-09-30,2020-10-07,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,0.0,0.0,1158.0,2019-12-21,579.0,2020-09-02,579.0,2.0,2.0
516,0.0,0.0,2019-12-16,Casa Basta,2020-09-30,2020-10-07,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,1538.0,0.0,0.0,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,1538.0,2019-12-16,384.5,2020-09-01,1153.5,2.0,2.0
258,0.0,0.0,2020-03-26,Casa Valorosa,2020-09-04,2020-09-20,16.0,0.0,16.0,2.0,32.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,48.0,179.2,0.0,1612.8,0.0,60.0,0.0,0.0,0.0,1672.8,2020-03-26,418.2,2020-03-26,1254.6,4.0,6.0
544,1.0,0.0,2020-01-07,Casa Marcanta,2020-05-31,2020-06-08,8.0,0.0,8.0,2.0,16.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,24.0,0.0,896.0,0.0,60.0,0.0,0.0,0.0,956.0,2020-01-07,239.0,2000-01-01,0.0,6.0,0.0
545,0.0,0.0,2020-01-04,Casa Valorosa,2020-08-02,2020-08-08,6.0,0.0,6.0,5.0,30.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,18.0,0.0,816.0,0.0,60.0,0.0,24.0,25.0,876.0,2020-01-04,219.0,2020-06-11,657.0,6.0,5.0
546,1.0,0.0,2020-01-09,Unknown,2020-04-08,2020-04-15,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,1737.0,0.0,0.0,0.0,1737.0,0.0,0.0,0.0,0.0,0.0,1737.0,2020-01-09,434.25,2000-01-01,0.0,2.0,2.0
546,1.0,0.0,2020-04-08,Unknown,2020-04-08,2020-04-15,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,0.0,0.0,1158.0,2000-01-01,0.0,2000-01-01,0.0,2.0,2.0
547,0.0,0.0,2020-01-10,Casa Marcanta,2020-08-06,2020-08-17,11.0,0.0,11.0,4.0,44.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,33.0,0.0,1496.0,0.0,60.0,0.0,44.0,0.0,1556.0,2020-01-10,389.0,2020-06-26,1167.0,3.0,0.0
548,0.0,0.0,2020-01-12,Casa Marcanta,2020-09-06,2020-09-13,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,80.5,0.0,724.5,0.0,60.0,0.0,28.0,0.0,784.5,2020-01-12,196.125,2020-08-08,588.365,6.0,6.0
66,0.0,0.0,2020-01-12,Casa Valorosa,2020-05-01,2020-05-08,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,80.5,0.0,724.5,0.0,60.0,0.0,0.0,0.0,784.5,2020-01-12,196.125,2020-04-03,588.37,4.0,4.0
549,1.0,0.0,2020-01-28,Casa Marcanta,2020-08-17,2020-08-29,12.0,0.0,12.0,4.0,48.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,1668.0,0.0,60.0,0.0,0.0,0.0,1728.0,2020-01-28,432.0,2000-01-01,0.0,0.0,5.0
550,0.0,0.0,2020-01-26,Casa Boa,2020-08-15,2020-08-21,6.0,0.0,6.0,2.0,12.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,83.4,0.0,750.6,0.0,60.0,0.0,0.0,0.0,810.6,2000-01-01,0.0,2020-01-26,810.6,5.0,4.0
551,1.0,0.0,2020-01-26,Casa Valorosa,2020-05-25,2020-06-08,14.0,0.0,14.0,2.0,28.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,80.5,0.0,1529.5,0.0,60.0,0.0,0.0,0.0,1589.5,2020-01-26,397.375,2000-01-01,0.0,0.0,0.0
526,0.0,0.0,2020-10-10,Casa Basta,2020-10-10,2020-10-19,9.0,0.0,0.0,5.0,45.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01-01,0.0,2000-01-01,0.0,5.0,0.0
552,0.0,0.0,2020-06-21,Casa Basta,2020-06-21,2020-06-28,7.0,0.0,0.0,4.0,28.0,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01-01,0.0,2000-01-01,0.0,6.0,6.0
553,0.0,0.0,2020-02-11,Casa Valorosa,2020-08-14,2020-08-23,9.0,0.0,9.0,4.0,36.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,1251.0,0.0,60.0,0.0,0.0,0.0,1311.0,2020-02-11,327.25,2020-07-06,983.75,4.0,6.0
553,0.0,0.0,2020-08-13,Casa Valorosa,2020-08-13,2020-08-23,10.0,0.0,1.0,0.0,0.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,40.0,0.0,139.0,2000-01-01,0.0,2020-08-24,139.0,3.0,6.0
554,0.0,0.0,2020-02-13,Casa Valorosa and Casa Basta,2020-08-09,2020-08-21,12.0,4.0,8.0,3.0,36.0,high,0.0,0.0,139.0,0.0,190.0,0.0,0.0,468.0,0.0,1608.0,0.0,120.0,0.0,48.0,0.0,1728.0,2020-02-13,432.0,2020-06-28,1296.0,6.0,4.0
555,1.0,0.0,2020-02-29,Casa Marcanta,2020-04-24,2020-05-03,9.0,0.0,9.0,4.0,36.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,1035.0,0.0,60.0,0.0,0.0,0.0,1095.0,2020-02-29,273.75,2000-01-01,0.0,4.0,6.0
74,0.0,0.0,2020-03-06,Casa Marcanta,2020-09-14,2020-09-21,7.0,0.0,7.0,3.0,21.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,805.0,0.0,60.0,0.0,0.0,0.0,865.0,2020-03-06,216.25,1950-08-15,648.75,0.0,0.0
557,0.0,0.0,2020-03-13,Casa Marcanta,2020-09-29,2020-10-08,9.0,0.0,9.0,1.0,9.0,mid,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,869.0,2020-03-13,217.24,2020-09-12,651.76,1.0,3.0
558,0.0,0.0,2020-05-14,Casa Boa,2020-08-22,2020-08-28,6.0,0.0,6.0,4.0,24.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,834.0,0.0,60.0,0.0,24.0,0.0,894.0,2020-05-14,223.5,2020-07-25,670.5,5.0,4.0
559,0.0,0.0,2020-06-19,Casa Basta,2020-07-18,2020-07-25,7.0,0.0,7.0,6.0,42.0,high,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,1330.0,0.0,60.0,0.0,28.0,0.0,1390.0,2020-08-01,347.5,2020-06-19,1042.5,5.0,5.0
560,0.0,0.0,2020-06-05,Casa Boa,2020-06-08,2020-06-13,5.0,0.0,5.0,4.0,20.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,35.0,0.0,540.0,0.0,60.0,0.0,12.0,0.0,600.0,2000-01-01,0.0,2020-06-05,600.0,0.0,5.0
561,0.0,0.0,2020-06-10,Casa Basta,2020-06-10,2020-06-14,4.0,0.0,4.0,5.0,20.0,mid,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,624.0,0.0,60.0,0.0,16.0,0.0,684.0,2000-01-01,0.0,2020-06-10,684.0,2.0,6.0
562,0.0,0.0,2020-06-10,Casa Valorosa,2020-06-10,2020-06-15,5.0,0.0,5.0,6.0,30.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,575.0,0.0,60.0,0.0,20.0,0.0,635.0,2000-01-01,0.0,2020-06-10,635.0,2.0,0.0
563,0.0,0.0,2020-07-27,Casa Valorosa,2020-08-23,2020-08-31,8.0,0.0,8.0,3.0,24.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,1112.0,0.0,60.0,0.0,0.0,0.0,1172.0,2000-01-01,0.0,2020-07-27,1172.0,6.0,0.0
564,0.0,0.0,2020-08-22,Casa Basta,2020-08-22,2020-08-31,9.0,0.0,9.0,2.0,18.0,high,0.0,0.0,0.0,0.0,164.5,0.0,0.0,0.0,0.0,1480.5,0.0,60.0,0.0,36.0,0.0,1480.5,2000-01-01,0.0,2020-09-11,1480.5,5.0,0.0
565,0.0,0.0,2020-08-23,Casa Marcanta,2020-08-23,2020-08-31,8.0,0.0,7.0,3.0,24.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,973.0,0.0,60.0,0.0,0.0,0.0,1033.0,2000-01-01,0.0,2020-08-24,1033.0,6.0,0.0
565,0.0,0.0,2020-08-23,Casa Marcanta,2020-08-23,2020-08-31,8.0,0.0,1.0,3.0,24.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,32.0,0.0,139.0,2000-01-01,0.0,2020-08-31,139.0,6.0,0.0
566,0.0,0.0,2020-09-19,Casa Basta,2020-09-19,2020-09-26,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,875.0,0.0,60.0,0.0,28.0,0.0,875.0,2000-01-01,0.0,2020-10-09,875.0,5.0,5.0
1,0.0,0.0,2020-09-08,Casa Boa,2020-09-08,2020-10-02,24.0,0.0,2.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,56.0,6.0,0.0,168.0,0.0,0.0,0.0,96.0,0.0,168.0,2000-01-01,0.0,2020-10-02,168.0,1.0,4.0
526,0.0,0.0,2020-10-10,Casa Basta,2020-10-10,2020-10-19,9.0,0.0,2.0,5.0,45.0,mid,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,312.0,2000-01-01,0.0,2020-10-19,312.0,5.0,0.0
567,1.0,0.0,2020-10-30,Casa Marcanta,2020-11-03,2020-11-06,3.0,0.0,3.0,3.0,9.0,low,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,258.0,0.0,60.0,0.0,0.0,0.0,318.0,2000-01-01,0.0,2020-10-30,318.0,1.0,4.0
309,0.0,0.0,2020-11-23,Casa Boa,2021-04-13,2021-04-20,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,0.0,1538.0,0.0,0.0,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,1538.0,2020-11-23,384.5,2021-03-16,1153.5,1.0,1.0
494,0.0,0.0,2020-12-04,Casa Valorosa,2021-07-25,2021-08-08,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,1946.0,0.0,60.0,0.0,0.0,0.0,2006.0,2020-12-04,501.5,2021-06-27,1504.5,6.0,6.0
214,0.0,0.0,2020-12-15,Casa Marcanta,2021-07-21,2021-08-04,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,389.2,0.0,1556.8,0.0,60.0,0.0,0.0,0.0,1616.8,2020-12-15,404.2,2021-06-23,1212.6,2.0,2.0
543,0.0,0.0,2019-12-12,Unknown,2021-04-13,2021-04-20,7.0,0.0,7.0,1.0,7.0,high,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,769.0,2019-12-12,192.25,2020-03-12,576.75,1.0,1.0
535,0.0,0.0,2019-12-27,Unknown,2021-04-13,2021-04-20,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,769.0,2019-12-27,192.25,2020-08-31,576.75,1.0,1.0
550,0.0,0.0,2020-01-26,Casa Boa,2021-08-12,2021-08-18,6.0,0.0,6.0,2.0,12.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,83.4,0.0,750.6,0.0,60.0,0.0,24.0,0.0,810.6,2000-01-01,0.0,2020-01-26,810.6,3.0,2.0
557,0.0,0.0,2020-03-13,Casa Marcanta,2021-04-12,2021-04-21,9.0,0.0,2.0,1.0,9.0,mid,0.0,0.0,0.0,0.0,50.0,769.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,869.0,2020-03-13,217.24,2020-09-12,651.76,0.0,2.0
258,0.0,0.0,2020-03-26,Casa Valorosa,2021-09-20,2021-09-30,10.0,0.0,10.0,2.0,20.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,115.0,0.0,1035.0,0.0,60.0,0.0,0.0,0.0,1095.0,2020-03-26,418.2,2020-03-26,1254.6,0.0,3.0
66,0.0,0.0,2020-01-12,Casa Valorosa,2000-01-01,2000-01-01,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,80.5,0.0,724.5,0.0,60.0,0.0,0.0,0.0,784.5,2020-01-12,196.125,2020-04-03,588.37,8.0,8.0
74,0.0,0.0,2021-08-17,Casa Marcanta,2021-09-14,2021-09-23,9.0,0.0,9.0,3.0,27.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,865.0,0.0,170.0,0.0,60.0,0.0,32.0,0.0,230.0,2000-01-01,0.0,2021-08-17,230.0,1.0,3.0
214,0.0,0.0,2020-12-15,Casa Marcanta,2021-07-21,2021-08-04,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,389.2,0.0,1556.8,0.0,60.0,0.0,56.0,0.0,1616.8,2020-12-15,404.2,2021-06-23,1212.6,2.0,2.0
309,0.0,0.0,2020-11-23,Casa Boa,2021-10-05,2021-10-12,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,0.0,0.0,1158.0,2020-11-23,384.5,2021-08-04,773.5,1.0,1.0
309,0.0,0.0,2021-10-04,Casa Boa,2021-10-04,2021-10-05,1.0,0.0,1.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,2000-01-01,0.0,2021-10-12,100.0,0.0,1.0
494,0.0,0.0,2020-12-04,Casa Valorosa,2021-07-25,2021-08-08,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,1946.0,0.0,60.0,0.0,56.0,0.0,2006.0,2020-12-04,501.5,2021-06-27,1504.5,6.0,6.0
204,0.0,0.0,2021-02-09,Casa Basta and Casa Marcanta,2021-10-16,2021-10-23,14.0,0.0,7.0,8.0,112.0,mid,0.0,0.0,0.0,0.0,271.0,0.0,0.0,474.25,0.0,1422.75,0.0,120.0,0.0,0.0,0.0,1542.75,2000-01-01,0.0,2021-02-09,1542.75,5.0,5.0
